Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,EngagementScore,ComplaintRatio,Churn
10.0,0,3.0,17.0,3,1,3.0,4.0,0,1.0,2,3.0,0.0,15.0,9.0,10.0,3.0,224.8,3.0,10.0,224.8,3.4,0.0,0
1.0,0,1.0,11.0,1,1,4.0,5.0,4,3.0,2,7.0,0.0,17.0,1.0,2.0,3.0,163.94,3.0,2.0,163.94,4.4,0.0,1
22.0,1,3.0,9.0,5,0,3.0,4.0,2,1.0,1,4.0,0.0,15.0,7.0,7.0,8.0,165.51,8.0,7.0,165.51,3.4,0.0,0
29.0,1,3.0,25.0,4,0,3.0,4.0,1,4.0,2,5.0,0.0,15.0,2.0,8.0,9.0,293.35,9.0,8.0,293.35,3.4,0.0,0
15.0,0,3.0,17.0,4,1,3.0,4.0,2,1.0,2,9.0,0.0,15.0,1.0,2.0,11.0,187.3,11.0,2.0,187.3,3.4,0.0,0
9.0,1,3.0,7.0,5,1,3.0,4.0,2,3.0,1,11.0,0.0,12.0,1.0,7.0,10.0,172.17,10.0,7.0,172.17,3.4,0.0,0
14.0,1,1.0,13.0,4,0,4.0,4.0,1,3.0,2,9.0,0.0,16.0,5.0,2.0,14.0,257.37,14.0,2.0,257.37,4.0,0.0,0
13.0,0,1.0,15.0,4,0,3.0,4.0,4,3.0,1,3.0,0.0,12.0,2.0,2.0,8.0,162.55,8.0,2.0,162.55,3.4,0.0,0
5.0,1,3.0,9.0,4,1,4.0,4.0,2,1.0,2,6.0,1.0,14.0,2.0,2.0,6.0,190.82,6.0,2.0,190.82,4.0,0.16666638888935187,0
16.0,1,1.0,31.0,3,1,3.0,4.0,0,5.0,1,3.0,1.0,22.0,6.0,6.0,9.0,199.06,9.0,6.0,199.06,3.4,0.3333322222259259,0
19.0,1,3.0,9.0,6,1,4.0,4.0,2,4.0,1,2.0,0.0,20.0,4.0,4.0,8.0,173.05,8.0,4.0,173.05,4.0,0.0,0
1.0,0,2.0,24.0,4,0,3.0,4.0,4,3.0,1,2.0,1.0,12.0,1.0,2.0,1.0,152.41,1.0,2.0,152.41,3.4,0.49999750001249993,1
3.0,1,1.0,26.0,1,1,3.0,4.0,2,1.0,1,6.0,0.0,13.0,2.0,2.0,3.0,167.62,3.0,2.0,167.62,3.4,0.0,0
7.0,1,1.0,7.0,3,0,4.0,2.0,1,3.0,1,6.0,0.0,20.0,1.0,2.0,6.0,286.84,6.0,2.0,286.84,3.2,0.0,0
5.0,1,3.0,14.0,4,1,3.0,5.0,0,1.0,1,11.0,0.0,22.0,2.0,2.0,2.0,240.57,2.0,2.0,240.57,3.8,0.0,0
1.0,0,3.0,12.0,5,1,4.0,4.0,4,4.0,2,3.0,1.0,15.0,2.0,2.0,1.0,143.78,1.0,2.0,143.78,4.0,0.3333322222259259,1
14.0,0,3.0,35.0,6,1,3.0,6.0,0,5.0,1,5.0,0.0,16.0,1.0,2.0,2.0,234.32,2.0,2.0,234.32,4.2,0.0,0
15.0,0,1.0,9.0,6,0,4.0,5.0,2,3.0,2,4.0,1.0,18.0,1.0,2.0,8.0,193.11,8.0,2.0,193.11,4.4,0.24999937500156252,0
1.0,1,3.0,36.0,3,1,3.0,4.0,2,3.0,1,7.0,0.0,13.0,1.0,2.0,1.0,168.06,1.0,2.0,168.06,3.4,0.0,0
9.0,1,3.0,7.0,3,0,4.0,4.0,2,3.0,2,3.0,0.0,17.0,2.0,2.0,4.0,173.59,4.0,2.0,173.59,4.0,0.0,0
8.0,1,3.0,28.0,4,1,4.0,2.0,2,1.0,2,3.0,0.0,13.0,1.0,6.0,8.0,178.37,8.0,6.0,178.37,3.2,0.0,0
1.0,2,1.0,31.0,1,1,4.0,6.0,4,1.0,2,3.0,1.0,19.0,1.0,2.0,1.0,148.4,1.0,2.0,148.4,4.800000000000001,0.3333322222259259,1
11.0,1,1.0,7.0,2,0,3.0,4.0,0,1.0,2,6.0,0.0,18.0,2.0,2.0,3.0,199.91,3.0,2.0,199.91,3.4,0.0,0
20.0,0,1.0,25.0,3,0,3.0,4.0,0,3.0,1,7.0,0.0,12.0,1.0,2.0,3.0,230.27,3.0,2.0,230.27,3.4,0.0,0
15.0,1,3.0,9.0,4,0,4.0,4.0,1,5.0,1,9.0,0.0,17.0,1.0,12.0,9.0,290.95,9.0,12.0,290.95,4.0,0.0,0
11.0,0,3.0,16.0,3,1,4.0,4.0,0,4.0,1,3.0,0.0,14.0,2.0,8.0,3.0,213.34,3.0,8.0,213.34,4.0,0.0,0
26.0,1,1.0,13.0,1,1,4.0,4.0,2,5.0,1,5.0,1.0,13.0,3.0,7.0,10.0,180.77,10.0,7.0,180.77,4.0,0.19999960000080003,0
1.0,0,3.0,18.0,6,1,3.0,2.0,2,3.0,1,10.0,0.0,13.0,2.0,2.0,3.0,172.07,3.0,2.0,172.07,2.5999999999999996,0.0,1
1.0,0,3.0,31.0,3,1,3.0,4.0,4,1.0,1,2.0,0.0,14.0,2.0,3.0,2.0,149.0,2.0,3.0,149.0,3.4,0.0,0
12.0,1,1.0,17.0,3,0,4.0,4.0,2,3.0,1,5.0,0.0,20.0,1.0,2.0,3.0,223.24,3.0,2.0,223.24,4.0,0.0,0
11.0,1,1.0,7.0,4,0,4.0,4.0,2,4.0,1,8.0,0.0,13.0,5.0,5.0,4.0,189.47,4.0,5.0,189.47,4.0,0.0,0
23.0,1,1.0,25.0,4,1,3.0,5.0,5,3.0,1,3.0,1.0,15.0,2.0,2.0,10.0,320.02,10.0,2.0,320.02,3.8,0.3333322222259259,0
1.0,1,1.0,30.0,3,1,3.0,2.0,4,1.0,1,3.0,1.0,12.0,1.0,2.0,5.0,152.25,5.0,2.0,152.25,2.5999999999999996,0.3333322222259259,0
1.0,1,3.0,35.0,5,1,4.0,4.0,2,4.0,1,3.0,0.0,21.0,1.0,2.0,5.0,187.72,5.0,2.0,187.72,4.0,0.0,0
1.0,2,1.0,24.0,6,1,4.0,5.0,4,4.0,1,3.0,0.0,22.0,2.0,2.0,1.0,146.27,1.0,2.0,146.27,4.4,0.0,0
24.0,0,2.0,10.0,3,1,4.0,4.0,5,4.0,1,3.0,0.0,15.0,2.0,11.0,8.0,307.0,8.0,11.0,307.0,4.0,0.0,0
1.0,2,3.0,20.0,3,1,3.0,4.0,4,3.0,1,3.0,0.0,12.0,2.0,2.0,7.0,145.96,7.0,2.0,145.96,3.4,0.0,0
1.0,0,1.0,14.0,4,0,3.0,4.0,4,3.0,1,3.0,1.0,17.0,1.0,2.0,3.0,153.86,3.0,2.0,153.86,3.4,0.3333322222259259,1
1.0,0,3.0,19.0,4,1,4.0,5.0,4,5.0,1,3.0,0.0,19.0,2.0,2.0,1.0,145.33,1.0,2.0,145.33,4.4,0.0,1
8.0,1,1.0,7.0,4,1,3.0,5.0,4,1.0,1,3.0,1.0,14.0,2.0,2.0,4.0,161.22,4.0,2.0,161.22,3.8,0.3333322222259259,0
1.0,1,3.0,20.0,3,1,3.0,4.0,2,5.0,1,4.0,0.0,18.0,1.0,2.0,3.0,167.33,3.0,2.0,167.33,3.4,0.0,1
9.0,1,1.0,32.0,6,1,3.0,5.0,2,1.0,2,6.0,0.0,15.0,2.0,2.0,3.0,161.81,3.0,2.0,161.81,3.8,0.0,0
5.0,1,3.0,13.0,3,1,4.0,2.0,2,1.0,1,6.0,0.0,23.0,6.0,6.0,8.0,179.6,8.0,6.0,179.6,3.2,0.0,0
1.0,2,1.0,13.0,3,0,4.0,5.0,4,3.0,1,2.0,0.0,13.0,1.0,2.0,4.0,146.87,4.0,2.0,146.87,4.4,0.0,0
11.0,1,3.0,9.0,5,1,4.0,4.0,2,3.0,1,6.0,1.0,12.0,1.0,2.0,3.0,221.02,3.0,2.0,221.02,4.0,0.16666638888935187,0
1.0,1,1.0,7.0,4,0,3.0,5.0,4,4.0,2,3.0,0.0,14.0,1.0,2.0,1.0,153.36,1.0,2.0,153.36,3.8,0.0,0
16.0,1,1.0,9.0,4,0,3.0,4.0,2,1.0,1,3.0,0.0,14.0,1.0,3.0,3.0,165.89,3.0,3.0,165.89,3.4,0.0,0
17.0,1,1.0,13.0,6,1,3.0,5.0,1,1.0,1,6.0,1.0,15.0,1.0,2.0,1.0,291.27,1.0,2.0,291.27,3.8,0.16666638888935187,0
12.0,1,1.0,7.0,4,0,3.0,4.0,4,5.0,2,5.0,0.0,18.0,1.0,2.0,1.0,151.19,1.0,2.0,151.19,3.4,0.0,0
17.0,0,1.0,16.0,3,1,4.0,4.0,2,3.0,1,5.0,1.0,14.0,2.0,5.0,8.0,181.79,8.0,5.0,181.79,4.0,0.19999960000080003,0
22.0,1,1.0,7.0,4,0,3.0,5.0,1,5.0,1,9.0,0.0,12.0,1.0,2.0,3.0,279.02,3.0,2.0,279.02,3.8,0.0,0
18.0,1,2.0,7.0,4,0,3.0,5.0,2,3.0,2,6.0,0.0,12.0,2.0,2.0,3.0,184.85,3.0,2.0,184.85,3.8,0.0,0
8.0,1,3.0,21.0,1,0,3.0,4.0,4,3.0,1,3.0,1.0,19.0,2.0,2.0,7.0,150.79,7.0,2.0,150.79,3.4,0.3333322222259259,0
1.0,1,3.0,9.0,5,1,3.0,4.0,4,5.0,1,2.0,0.0,12.0,2.0,2.0,3.0,155.41,3.0,2.0,155.41,3.4,0.0,1
1.0,1,3.0,29.0,1,1,3.0,4.0,4,3.0,2,3.0,0.0,12.0,1.0,2.0,3.0,159.47,3.0,2.0,159.47,3.4,0.0,0
18.0,1,1.0,10.0,6,1,3.0,4.0,5,1.0,1,6.0,1.0,15.0,1.0,2.0,2.0,320.13,2.0,2.0,320.13,3.4,0.16666638888935187,0
1.0,1,1.0,13.0,3,1,4.0,4.0,4,3.0,1,2.0,0.0,21.0,2.0,3.0,3.0,152.73,3.0,3.0,152.73,4.0,0.0,0
7.0,1,3.0,15.0,5,1,3.0,4.0,2,3.0,1,2.0,0.0,13.0,1.0,2.0,3.0,196.04,3.0,2.0,196.04,3.4,0.0,0
6.0,1,1.0,16.0,4,0,4.0,4.0,2,1.0,1,3.0,1.0,13.0,2.0,2.0,6.0,188.22,6.0,2.0,188.22,4.0,0.3333322222259259,0
4.0,0,1.0,10.0,3,0,4.0,4.0,4,3.0,1,3.0,0.0,21.0,2.0,2.0,1.0,145.83,1.0,2.0,145.83,4.0,0.0,0
27.0,1,3.0,7.0,3,0,3.0,4.0,2,5.0,2,9.0,0.0,21.0,5.0,9.0,11.0,208.81,11.0,9.0,208.81,3.4,0.0,0
8.0,1,1.0,7.0,4,1,3.0,4.0,4,1.0,1,3.0,0.0,13.0,2.0,9.0,9.0,151.91,9.0,9.0,151.91,3.4,0.0,0
9.0,0,3.0,33.0,4,0,4.0,4.0,2,5.0,1,4.0,0.0,15.0,1.0,2.0,1.0,167.86,1.0,2.0,167.86,4.0,0.0,1
1.0,1,1.0,13.0,4,0,4.0,4.0,4,1.0,1,3.0,1.0,14.0,1.0,2.0,3.0,81.0,3.0,2.0,81.0,4.0,0.3333322222259259,0
11.0,1,1.0,10.0,6,1,3.0,4.0,0,3.0,1,3.0,0.0,16.0,8.0,8.0,3.0,219.34,3.0,8.0,219.34,3.4,0.0,0
3.0,1,3.0,10.0,3,0,4.0,4.0,2,3.0,1,3.0,0.0,15.0,1.0,2.0,3.0,180.61,3.0,2.0,180.61,4.0,0.0,0
9.0,1,1.0,13.0,4,1,3.0,6.0,2,1.0,2,3.0,0.0,14.0,1.0,12.0,9.0,191.46,9.0,12.0,191.46,4.2,0.0,0
7.0,0,1.0,13.0,4,1,2.0,4.0,2,1.0,1,5.0,0.0,24.0,4.0,5.0,8.0,202.25,8.0,5.0,202.25,2.8,0.0,0
28.0,1,2.0,26.0,3,1,3.0,4.0,0,4.0,1,4.0,0.0,16.0,3.0,2.0,2.0,232.25,2.0,2.0,232.25,3.4,0.0,0
10.0,1,1.0,16.0,3,1,3.0,5.0,2,4.0,1,4.0,1.0,12.0,1.0,2.0,3.0,213.47,3.0,2.0,213.47,3.8,0.24999937500156252,0
1.0,2,1.0,10.0,3,1,3.0,5.0,4,1.0,2,2.0,0.0,14.0,2.0,2.0,2.0,145.45,2.0,2.0,145.45,3.8,0.0,0
1.0,2,1.0,17.0,3,1,3.0,4.0,3,3.0,2,3.0,1.0,12.0,2.0,2.0,2.0,135.09,2.0,2.0,135.09,3.4,0.3333322222259259,1
1.0,0,1.0,10.0,4,1,4.0,4.0,4,5.0,2,3.0,1.0,12.0,6.0,10.0,8.0,158.48,8.0,10.0,158.48,4.0,0.3333322222259259,1
9.0,0,1.0,10.0,4,1,3.0,5.0,4,3.0,1,3.0,0.0,19.0,2.0,2.0,1.0,137.81,1.0,2.0,137.81,3.8,0.0,0
1.0,1,1.0,11.0,3,1,3.0,2.0,4,5.0,1,4.0,0.0,17.0,1.0,2.0,3.0,153.19,3.0,2.0,153.19,2.5999999999999996,0.0,0
1.0,1,3.0,15.0,4,1,3.0,2.0,2,4.0,1,2.0,0.0,23.0,2.0,2.0,3.0,173.51,3.0,2.0,173.51,2.5999999999999996,0.0,0
12.0,1,3.0,14.0,5,0,3.0,5.0,2,1.0,2,2.0,0.0,21.0,2.0,2.0,6.0,165.28,6.0,2.0,165.28,3.8,0.0,0
3.0,0,1.0,7.0,4,1,4.0,6.0,4,1.0,1,3.0,0.0,19.0,1.0,3.0,9.0,152.2,9.0,3.0,152.2,4.800000000000001,0.0,0
22.0,1,3.0,9.0,5,1,3.0,2.0,2,4.0,1,5.0,0.0,13.0,1.0,3.0,3.0,206.2,3.0,3.0,206.2,2.5999999999999996,0.0,0
1.0,0,3.0,10.0,3,0,4.0,2.0,2,1.0,1,3.0,1.0,21.0,2.0,2.0,5.0,171.47,5.0,2.0,171.47,3.2,0.3333322222259259,0
11.0,1,1.0,17.0,4,1,4.0,2.0,4,1.0,2,5.0,0.0,18.0,2.0,2.0,1.0,171.8,1.0,2.0,171.8,3.2,0.0,0
24.0,1,1.0,35.0,3,1,4.0,2.0,4,3.0,1,3.0,1.0,12.0,1.0,4.0,9.0,157.21,9.0,4.0,157.21,3.2,0.3333322222259259,0
8.0,1,1.0,16.0,3,0,3.0,5.0,0,4.0,2,3.0,0.0,15.0,5.0,8.0,3.0,211.21,3.0,8.0,211.21,3.8,0.0,0
1.0,1,3.0,10.0,4,0,4.0,4.0,2,3.0,2,11.0,0.0,15.0,2.0,3.0,1.0,170.77,1.0,3.0,170.77,4.0,0.0,1
13.0,1,1.0,9.0,1,0,4.0,5.0,2,3.0,2,3.0,0.0,12.0,2.0,12.0,11.0,170.53,11.0,12.0,170.53,4.4,0.0,0
6.0,1,3.0,17.0,5,1,3.0,4.0,2,1.0,2,3.0,0.0,13.0,2.0,2.0,9.0,178.96,9.0,2.0,178.96,3.4,0.0,0
14.0,0,3.0,15.0,2,1,3.0,4.0,2,3.0,1,5.0,1.0,15.0,1.0,2.0,4.0,192.96,4.0,2.0,192.96,3.4,0.19999960000080003,1
12.0,1,1.0,7.0,4,0,3.0,2.0,2,1.0,2,2.0,0.0,14.0,1.0,2.0,9.0,201.25,9.0,2.0,201.25,2.5999999999999996,0.0,0
1.0,1,1.0,7.0,4,0,4.0,4.0,0,5.0,1,3.0,0.0,12.0,1.0,2.0,8.0,199.12,8.0,2.0,199.12,4.0,0.0,0
6.0,1,1.0,10.0,4,0,3.0,4.0,0,1.0,2,5.0,0.0,16.0,7.0,2.0,8.0,236.58999999999997,8.0,2.0,236.58999999999997,3.4,0.0,0
21.0,1,3.0,21.0,5,1,3.0,4.0,2,5.0,2,4.0,0.0,13.0,2.0,2.0,8.0,174.6,8.0,2.0,174.6,3.4,0.0,0
14.0,0,3.0,12.0,4,1,3.0,5.0,0,5.0,1,7.0,1.0,22.0,1.0,2.0,3.0,229.75,3.0,2.0,229.75,3.8,0.14285693877580175,0
27.0,1,1.0,14.0,4,1,3.0,2.0,1,3.0,1,5.0,0.0,20.0,1.0,2.0,4.0,273.14,4.0,2.0,273.14,2.5999999999999996,0.0,0
15.0,1,2.0,17.0,6,1,4.0,5.0,5,1.0,1,5.0,0.0,15.0,4.0,13.0,7.0,316.41,7.0,13.0,316.41,4.4,0.0,0
31.0,1,3.0,23.0,5,1,3.0,4.0,2,5.0,2,10.0,0.0,15.0,3.0,3.0,3.0,179.05,3.0,3.0,179.05,3.4,0.0,0
1.0,0,1.0,17.0,4,1,3.0,4.0,0,5.0,1,3.0,0.0,22.0,1.0,2.0,3.0,212.93,3.0,2.0,212.93,3.4,0.0,0
15.0,1,2.0,7.0,6,1,3.0,5.0,5,3.0,1,3.0,0.0,15.0,2.0,3.0,11.0,316.89,11.0,3.0,316.89,3.8,0.0,0
24.0,1,3.0,15.0,5,1,3.0,4.0,4,4.0,1,9.0,0.0,16.0,1.0,3.0,3.0,163.75,3.0,3.0,163.75,3.4,0.0,0
1.0,2,1.0,7.0,4,0,4.0,6.0,4,4.0,2,9.0,1.0,14.0,2.0,4.0,8.0,147.16,8.0,4.0,147.16,4.800000000000001,0.11111098765445816,1
10.0,0,1.0,15.0,4,0,4.0,2.0,0,5.0,1,11.0,0.0,15.0,1.0,2.0,6.0,242.13,6.0,2.0,242.13,3.2,0.0,0
12.0,1,1.0,7.0,4,0,3.0,4.0,0,3.0,2,6.0,1.0,15.0,1.0,2.0,1.0,203.61,1.0,2.0,203.61,3.4,0.16666638888935187,0
18.0,0,1.0,31.0,3,1,3.0,6.0,4,3.0,2,4.0,0.0,15.0,1.0,2.0,5.0,162.08,5.0,2.0,162.08,4.2,0.0,0
21.0,0,3.0,10.0,3,0,3.0,4.0,1,3.0,1,11.0,1.0,13.0,1.0,12.0,14.0,262.7,14.0,12.0,262.7,3.4,0.09090900826453795,0
4.0,1,3.0,34.0,5,1,4.0,4.0,2,1.0,1,9.0,0.0,24.0,3.0,8.0,8.0,178.04,8.0,8.0,178.04,4.0,0.0,0
3.0,1,3.0,17.0,4,1,4.0,4.0,4,3.0,2,3.0,0.0,12.0,2.0,2.0,1.0,151.42,1.0,2.0,151.42,4.0,0.0,0
6.0,0,1.0,26.0,3,1,3.0,2.0,4,3.0,1,8.0,1.0,13.0,1.0,3.0,3.0,152.59,3.0,3.0,152.59,2.5999999999999996,0.12499984375019532,1
17.0,0,3.0,22.0,4,1,3.0,5.0,2,1.0,1,5.0,0.0,19.0,2.0,3.0,3.0,193.04,3.0,3.0,193.04,3.8,0.0,0
8.0,1,1.0,15.0,3,0,4.0,4.0,2,3.0,2,5.0,0.0,12.0,1.0,5.0,4.0,186.42,4.0,5.0,186.42,4.0,0.0,0
1.0,1,1.0,16.0,3,1,3.0,4.0,4,5.0,1,3.0,0.0,15.0,2.0,2.0,3.0,150.0,3.0,2.0,150.0,3.4,0.0,0
13.0,1,2.0,10.0,6,0,3.0,2.0,2,4.0,1,11.0,0.0,16.0,1.0,4.0,7.0,188.89,7.0,4.0,188.89,2.5999999999999996,0.0,0
30.0,1,1.0,16.0,3,1,3.0,4.0,1,1.0,1,9.0,0.0,12.0,1.0,2.0,2.0,236.02999999999997,2.0,2.0,236.02999999999997,3.4,0.0,0
14.0,2,1.0,9.0,3,0,3.0,5.0,4,1.0,2,2.0,1.0,21.0,1.0,3.0,4.0,148.42,4.0,3.0,148.42,3.8,0.49999750001249993,0
1.0,1,1.0,14.0,3,0,3.0,5.0,2,5.0,2,10.0,0.0,20.0,2.0,2.0,8.0,193.11,8.0,2.0,193.11,3.8,0.0,0
3.0,2,3.0,17.0,5,1,3.0,4.0,4,4.0,1,3.0,0.0,15.0,3.0,3.0,3.0,147.97,3.0,3.0,147.97,3.4,0.0,0
27.0,2,1.0,13.0,4,1,3.0,4.0,2,1.0,2,4.0,0.0,18.0,3.0,3.0,3.0,149.5,3.0,3.0,149.5,3.4,0.0,0
9.0,0,1.0,9.0,4,0,4.0,4.0,2,5.0,1,4.0,0.0,12.0,2.0,2.0,1.0,175.93,1.0,2.0,175.93,4.0,0.0,0
6.0,0,1.0,31.0,4,1,4.0,4.0,2,1.0,1,3.0,0.0,16.0,2.0,5.0,8.0,178.09,8.0,5.0,178.09,4.0,0.0,0
12.0,1,1.0,9.0,3,1,4.0,4.0,4,3.0,1,8.0,1.0,14.0,1.0,2.0,2.0,155.57,2.0,2.0,155.57,4.0,0.12499984375019532,0
8.0,1,1.0,15.0,4,0,3.0,4.0,2,5.0,1,5.0,0.0,15.0,2.0,2.0,1.0,176.21,1.0,2.0,176.21,3.4,0.0,0
26.0,1,3.0,10.0,5,1,3.0,5.0,1,5.0,1,3.0,0.0,15.0,2.0,2.0,17.0,293.56,17.0,2.0,293.56,3.8,0.0,0
1.0,1,1.0,7.0,6,1,4.0,4.0,4,1.0,2,3.0,1.0,14.0,7.0,8.0,9.0,151.86,9.0,8.0,151.86,4.0,0.3333322222259259,1
1.0,1,3.0,33.0,3,0,3.0,4.0,2,1.0,2,3.0,0.0,24.0,1.0,2.0,5.0,186.8,5.0,2.0,186.8,3.4,0.0,0
19.0,1,3.0,9.0,1,1,3.0,6.0,2,3.0,2,2.0,0.0,14.0,2.0,4.0,2.0,191.32,2.0,4.0,191.32,4.2,0.0,0
1.0,1,1.0,17.0,3,1,4.0,2.0,4,3.0,2,3.0,0.0,19.0,1.0,2.0,3.0,160.05,3.0,2.0,160.05,3.2,0.0,0
11.0,0,3.0,34.0,4,0,4.0,2.0,2,3.0,2,6.0,1.0,13.0,1.0,2.0,4.0,188.97,4.0,2.0,188.97,3.2,0.16666638888935187,1
8.0,1,3.0,9.0,6,1,3.0,4.0,2,1.0,2,3.0,0.0,23.0,1.0,2.0,5.0,187.74,5.0,2.0,187.74,3.4,0.0,0
19.0,1,1.0,9.0,3,1,4.0,4.0,5,5.0,1,7.0,1.0,14.0,2.0,2.0,5.0,323.59,5.0,2.0,323.59,4.0,0.14285693877580175,1
10.0,0,3.0,15.0,4,1,4.0,5.0,0,5.0,2,3.0,0.0,16.0,1.0,2.0,10.0,200.87,10.0,2.0,200.87,4.4,0.0,0
26.0,0,1.0,26.0,3,1,3.0,4.0,4,1.0,1,2.0,0.0,19.0,2.0,2.0,3.0,167.58,3.0,2.0,167.58,3.4,0.0,0
1.0,0,1.0,7.0,4,0,4.0,6.0,4,1.0,1,5.0,0.0,15.0,3.0,3.0,1.0,168.64,1.0,3.0,168.64,4.800000000000001,0.0,0
3.0,1,1.0,34.0,3,0,4.0,4.0,2,3.0,1,6.0,0.0,13.0,1.0,2.0,2.0,168.35,2.0,2.0,168.35,4.0,0.0,0
1.0,1,3.0,15.0,1,1,3.0,5.0,2,5.0,2,8.0,0.0,18.0,1.0,2.0,3.0,178.26,3.0,2.0,178.26,3.8,0.0,1
8.0,1,1.0,7.0,4,0,4.0,2.0,4,1.0,2,4.0,0.0,17.0,2.0,2.0,4.0,157.8,4.0,2.0,157.8,3.2,0.0,0
28.0,1,1.0,26.0,3,0,4.0,4.0,2,5.0,1,11.0,1.0,12.0,1.0,2.0,5.0,179.85,5.0,2.0,179.85,4.0,0.09090900826453795,0
1.0,0,3.0,15.0,5,1,3.0,4.0,2,1.0,1,2.0,0.0,20.0,2.0,2.0,2.0,168.42,2.0,2.0,168.42,3.4,0.0,0
11.0,1,1.0,17.0,4,0,3.0,4.0,4,5.0,1,2.0,1.0,14.0,5.0,5.0,4.0,152.82,4.0,5.0,152.82,3.4,0.49999750001249993,0
12.0,0,1.0,9.0,4,0,4.0,2.0,2,5.0,2,8.0,1.0,13.0,1.0,5.0,13.0,184.8,13.0,5.0,184.8,3.2,0.12499984375019532,0
8.0,1,1.0,9.0,3,0,3.0,5.0,4,5.0,2,3.0,0.0,12.0,2.0,2.0,4.0,168.81,4.0,2.0,168.81,3.8,0.0,0
9.0,1,3.0,15.0,4,0,4.0,4.0,4,1.0,1,3.0,0.0,17.0,2.0,2.0,3.0,150.72,3.0,2.0,150.72,4.0,0.0,0
4.0,1,1.0,7.0,4,1,3.0,6.0,4,3.0,1,5.0,0.0,22.0,2.0,2.0,3.0,163.33,3.0,2.0,163.33,4.2,0.0,0
14.0,0,1.0,9.0,3,0,3.0,2.0,2,4.0,1,3.0,0.0,25.0,1.0,4.0,8.0,167.44,8.0,4.0,167.44,2.5999999999999996,0.0,0
8.0,1,3.0,15.0,4,0,4.0,4.0,2,5.0,1,7.0,0.0,18.0,2.0,2.0,3.0,190.0,3.0,2.0,190.0,4.0,0.0,0
16.0,0,1.0,15.0,4,1,4.0,4.0,5,1.0,1,3.0,0.0,15.0,6.0,15.0,10.0,309.3,10.0,15.0,309.3,4.0,0.0,0
1.0,2,1.0,13.0,4,1,4.0,2.0,4,5.0,1,3.0,1.0,22.0,1.0,2.0,1.0,141.01,1.0,2.0,141.01,3.2,0.3333322222259259,1
1.0,0,1.0,16.0,4,1,3.0,5.0,4,4.0,1,3.0,0.0,12.0,1.0,2.0,1.0,151.94,1.0,2.0,151.94,3.8,0.0,0
26.0,1,1.0,18.0,4,0,3.0,4.0,2,3.0,1,10.0,0.0,21.0,2.0,2.0,5.0,156.49,5.0,2.0,156.49,3.4,0.0,0
24.0,1,1.0,9.0,3,1,4.0,4.0,1,3.0,1,7.0,0.0,15.0,1.0,2.0,4.0,301.39,4.0,2.0,301.39,4.0,0.0,0
1.0,2,1.0,7.0,4,0,3.0,5.0,4,5.0,1,3.0,1.0,12.0,1.0,2.0,1.0,148.19,1.0,2.0,148.19,3.8,0.3333322222259259,1
7.0,1,1.0,14.0,3,1,3.0,4.0,0,3.0,1,2.0,0.0,12.0,2.0,2.0,8.0,241.91000000000003,8.0,2.0,241.91000000000003,3.4,0.0,0
1.0,1,3.0,23.0,5,0,4.0,4.0,2,5.0,2,7.0,0.0,16.0,2.0,2.0,3.0,178.24,3.0,2.0,178.24,4.0,0.0,1
21.0,1,1.0,9.0,6,0,3.0,4.0,1,1.0,1,3.0,1.0,15.0,4.0,4.0,1.0,292.52,1.0,4.0,292.52,3.4,0.3333322222259259,0
10.0,1,1.0,7.0,6,0,3.0,4.0,2,4.0,1,2.0,0.0,16.0,2.0,2.0,6.0,177.28,6.0,2.0,177.28,3.4,0.0,0
3.0,1,1.0,30.0,4,1,3.0,2.0,4,3.0,1,3.0,0.0,25.0,2.0,2.0,8.0,152.0,8.0,2.0,152.0,2.5999999999999996,0.0,0
21.0,1,1.0,9.0,4,1,3.0,4.0,5,4.0,2,9.0,1.0,15.0,8.0,14.0,9.0,317.46,9.0,14.0,317.46,3.4,0.11111098765445816,1
9.0,1,1.0,7.0,4,0,3.0,2.0,4,3.0,2,5.0,0.0,14.0,3.0,3.0,3.0,150.06,3.0,3.0,150.06,2.5999999999999996,0.0,0
16.0,1,1.0,7.0,4,0,3.0,5.0,2,1.0,1,11.0,1.0,14.0,1.0,2.0,3.0,185.62,3.0,2.0,185.62,3.8,0.09090900826453795,0
1.0,1,1.0,9.0,3,1,3.0,4.0,4,3.0,2,8.0,0.0,18.0,3.0,3.0,2.0,168.82,2.0,3.0,168.82,3.4,0.0,1
10.0,2,2.0,20.0,6,1,3.0,4.0,4,4.0,1,6.0,0.0,14.0,2.0,2.0,5.0,146.43,5.0,2.0,146.43,3.4,0.0,0
6.0,1,1.0,11.0,4,0,4.0,5.0,2,3.0,1,3.0,0.0,13.0,6.0,7.0,9.0,186.62,9.0,7.0,186.62,4.4,0.0,0
14.0,0,1.0,23.0,3,1,3.0,5.0,2,3.0,2,8.0,0.0,15.0,1.0,2.0,1.0,175.94,1.0,2.0,175.94,3.8,0.0,0
